"MOTEL_ID","MOTEL_NAME","MOTEL_LABEL","MOTEL_ADDRESS","MOTEL_LOCATION","MOTEL_RATING","MOTEL_AREA","MOTEL_PRICE","MOTEL_CONTENT","MOTEL_VIEWS","MOTEL_IMAGE","MOTEL_PRICE_2","MOTEL_VIEWS_2"
"294","NHÀ TRỌ HỮU NGHỊ","Rất tốt","Địa chỉ: 56 Ba Tháng Hai, P, Ninh Kiều, Cần Thơ","Ninh Kiều","5","DT: 16.00 m²","1000000","Cho thuê phòng trọ cao cấp ,đầy đủ tiện nghi tại đường trần phú ,tivi ,máy lạnh ,máy nước nóng ,tủ lạnh ,máy nước nóng ,tủ quần áo ,bàn ghế ,giường đôi ,free wifi ,","45698","NhaTro/image_motel/294.jpg","Trên 2 triệu","Khá"
"295","Nhà Trọ Minh Trí","Rất tốt","Địa chỉ: 378 Khu Vực 3, Phường An Khánh, Ninh Kiều, Cần Thơ
","Ninh Kiều","0","DT: 20.00 m²","1000000","Nhà trọ cao cấp cao ráo, thoáng mát, sạch đẹp, thiết kế theo phong cách tây cổ điển. Diện tích sử dụng 26m2 có gác lững trần thạch cao, có bếp và tủ bếp. có vị trí đặt tủ lạnh và máy giặt. thiết bị nội thất cao cấp","41203","NhaTro/image_motel/295.jpg","Trên 2 triệu","Khá"
"296","Nhà trọ Mai Linh","Rất tốt","Địa chỉ: Lê Bình, Cái Răng, Cần Thơ","Cái Răng","4","DT: 20.00 m²","400000","Phòng trọ đẹp, sạch sẽ, thoáng mát, yên tĩnh, đầy đủ tiện nghi có sẵn, bao gồm: tivi, máy lạnh, máy nước nóng, tủ quần áo","36541","NhaTro/image_motel/296.jpg","Dưới 1 triệu","Khá"
"297","Nhà Trọ Dung","Rất tốt","Địa chỉ: Phạm Hùng, Lê Bình, Cái Răng, Cần Thơ","Cái Răng","4","DT: 16.00 m²","1000000","Phòng 20m2 + có gác bê tông kiên cố 10m2. Có bếp + sàn nước + nhà vệ sinh rộng rãi trong phòng. Khuôn viên rộng rãi, thoáng mát, wifi tốc... Xem thêm ","32145","NhaTro/image_motel/297.jpg","Trên 2 triệu","Khá"
"298","Nha Tro Co Tuyet","Rất tốt","Địa chỉ: 2QHG+H6G, Xuân Khánh, Ninh Kiều, Cần Thơ","Ninh Kiều","5","DT: 30.00 m²","900000","Cho thuê phòng trọ cao cấp ,đầy đủ tiện nghi tại đường trần phú ,tivi ,máy lạnh ,máy nước nóng ,tủ lạnh ,máy nước nóng ,tủ quần áo ,bàn ghế ,giường đôi ,free wifi ,","0","NhaTro/image_motel/298.jpg","Dưới 1 triệu","Thấp"
"299","Phòng Trọ Tiến Đạt","Rất tốt","Địa chỉ: 410 Quốc Lộ 91B, Quận Ninh Kiều, Tp Cần Thơ, Hưng Lợi, Ninh Kiều, Cần Thơ","Ninh Kiều","0","DT: 20.00 m²","300000","Phòng trọ cho thuê từ 1 -2 người ạ.. Mô tả qua hình ảnh các bạn nhé.","32145","NhaTro/image_motel/299.jpg","Dưới 1 triệu","Khá"
"300","Nhà Trọ Anh Trung","Rất tốt","Địa chỉ: 2QC2+58X, Phường An Khánh, Ninh Kiều, Cần Thơ","Ninh Kiều","0","DT: 24.00 m²","800000","Phòng trọ đẹp, sạch sẽ, thoáng mát, yên tĩnh, đầy đủ tiện nghi có sẵn, bao gồm: tivi, máy lạnh, máy nước nóng, tủ quần áo","45698","NhaTro/image_motel/300.jpg","Dưới 1 triệu","Khá"
"301","Nhà Trọ SV Tây Đô","Rất tốt","Địa chỉ: 15KV Thạnh Mỹ, Phường Thường Thạnh, Quận Cái Răng, TP Cần Thơ, Cần Thơ","Cái Răng","1","DT: 0.00 m²","600000","Phòng 20m2 + có gác bê tông kiên cố 10m2. Có bếp + sàn nước + nhà vệ sinh rộng rãi trong phòng. Khuôn viên rộng rãi, thoáng mát, wifi tốc... Xem thêm ","41203","NhaTro/image_motel/301.png","Dưới 1 triệu","Khá"
"302","NHÀ TRỌ KIM THANH","Rất tốt","Địa chỉ: 369 Nguyễn Văn Cừ nối dài, Phường An Khánh, Ninh Kiều, Cần Thơ
","Ninh Kiều","1","DT: 13.00 m²","450000","Điện 3500...Nước 6000.","11456","NhaTro/image_motel/302.jpg","Dưới 1 triệu","Khá"
"303","Nhà Trọ Máy Lạnh Phú Hùng","Rất tốt","Địa chỉ: 148/20 3/2, Hưng Lợi, Ninh Kiều, Cần Thơ","đường 3/2","4","DT: 15.00 m²","750000","Cho thuê phòng trọ giá rẻ.điện 3000, nước 7000, khu yên tỉnh, sạch sẽ, thoáng mát, wifi miễn phí, phòng mới có gác lững, wc trong phòng, có sân phơi đồ, đậu xe...gần trường đại học khu 1, khu 2, cao đẳng, gần chợ,","12589","NhaTro/image_motel/303.jpg","Dưới 1 triệu","Khá"
"304","Nhà Trọ Hân Hân","Khá tốt","Địa chỉ: Đường B4, Hưng Lợi, Ninh Kiều, Cần Thơ","Ninh Kiều","4","DT: 16.00 m²","1000000","Cho thuê phòng trọ                                                                         Nhà có 4 phòng tro vừa mới xây, rông rãi thoáng mát có gác lửng và tolet trong thuân lơi. Giá điên 3k nươc 7k. Phù hơp cho sv và cnv thuê ở và làm việc","0","NhaTro/image_motel/304.jpg","Trên 2 triệu","Thấp"
"305","Nhà Trọ Nguyễn Thị Ngọc Huê","Rất tốt","Địa chỉ: 227/5A, Đường Trần Hưng Đạo, Phường An Nghiệp, Thành Phố Cần Thơ, An Phú, Ninh Kiều, Cần Th","Ninh Kiều","4","DT: 20.00 m²","1200000","CHO THUÊ PHÒNG TRỌ MỚI XÂY 100%,RẤT SẠCH ĐẸP, THOÁNG MÁT, YÊN TĨNH, AN NINH. GẦN CÁC TRƯỜNG CĐ, ĐH, SIÊU THỊ LOTTE, CHỢ AN KHÁNH. THÍCH HỢP CHO SINH VIÊN HOẶC HỘ GIA ĐÌNH.  DIỆN TÍCH SỬ DỤNG: 22m2, CÓ GÁC  GIÁ THUÊ: 1 TRIỆU/THÁNG  VUI LÒNG LIÊN HỆ...","11110","NhaTro/image_motel/305.jpg","1 triệu - 2 triệu","Khá"
"306","Nhà trọ sinh viên Đông Phương","Rất tốt","Địa chỉ: Unnamed Road, Ninh Kiều, Cần Thơ","Ninh Kiều","4","DT: 200000.00 m²","1000000","Nhà trọ cao ráo, thoáng mát, sạch đẹp, thiết kế theo phong cách tây cổ điển. Diện tích sử dụng 26m2, có gác lửng đổ bê tông lót và dán toàn bộ gạch bạch mã chất lượng cao, trần thạch cao, có bếp và tủ bếp, có vị trí đặt","0","NhaTro/image_motel/306.jpg","Trên 2 triệu","Thấp"
"307","Nhà Trọ Sinh Viên 2","Rất tốt","Địa chỉ: 298F/4, Đường Quốc Lộ 91B, Quận Ninh Kiều, TP.Cần Thơ, Phường An Khánh, Ninh Kiều, Cần Thơ","Ninh Kiều","4","DT: 20.00 m²","600000","Phòng trọ đẹp, sạch sẽ, thoáng mát, yên tĩnh, đầy đủ tiện nghi có sẵn, bao gồm: tivi, máy lạnh, máy nước nóng, tủ quần áo","0","NhaTro/image_motel/307.jpg","Dưới 1 triệu","Thấp"
"308","NHÀ TRỌ 68","Rất tốt","Địa chỉ: 2Q72+722, An Bình, Ninh Kiều, Cần Thơ","Ninh Kiều","0","DT: 15.00 m²","200000","Cho thuê phòng trọ cao cấp ,đầy đủ tiện nghi tại đường trần phú ,tivi ,máy lạnh ,máy nước nóng ,tủ lạnh ,máy nước nóng ,tủ quần áo ,bàn ghế ,giường đôi ,free wifi ,","11456","NhaTro/image_motel/308.jpg","Dưới 1 triệu","Khá"
"309","Nhà trọ Việt Trinh","Rất tốt","Địa chỉ: 38H11/7, Kv3, Phường An Khánh, Ninh Kiều, Cần Thơ","Ninh Kiều","0","DT: 20.00 m²","700000","Nhà trọ cao cấp cao ráo, thoáng mát, sạch đẹp, thiết kế theo phong cách tây cổ điển. Diện tích sử dụng 26m2 có gác lững trần thạch cao, có bếp và tủ bếp. có vị trí đặt tủ lạnh và máy giặt. thiết bị nội thất cao cấp","12589","NhaTro/image_motel/309.jpg","Dưới 1 triệu","Khá"
"310","Nhà Trọ An Khang","Rất tốt","Địa chỉ: Nguyễn Văn Cừ nối dài, An Bình, Ninh Kiều, Cần Thơ","Ninh Kiều","5","DT: 20.00 m²","800000","Phòng trọ đẹp, sạch sẽ, thoáng mát, yên tĩnh, đầy đủ tiện nghi có sẵn, bao gồm: tivi, máy lạnh, máy nước nóng, tủ quần áo","11456","NhaTro/image_motel/310.jpg","Dưới 1 triệu","Khá"
"311","Nhà Trọ Nguyễn Thị Thu Nga","Rất tốt","Địa chỉ: 27/9, Đường Mậu Thân, Phường Xuân Khánh, Quận Ninh Kiều, An Nghiệp, Ninh Kiều, Cần Thơ","Ninh Kiều","0","DT: 20.00 m²","1500000","Phòng 20m2 + có gác bê tông kiên cố 10m2. Có bếp + sàn nước + nhà vệ sinh rộng rãi trong phòng. Khuôn viên rộng rãi, thoáng mát, wifi tốc... Xem thêm ","12589","NhaTro/image_motel/311.jpg","1 triệu - 2 triệu","Khá"
"312","Nhà Trọ Nguyễn Thanh Tùng","Rất tốt","Địa chỉ: 100/10C, Khu Vực 4, Phường An Bình, Quận Ninh Kiều, Thành Phố Cần Thơ, An Bình, Ninh Kiều, ","Ninh Kiều","0","DT: 20.00 m²","800000","Nhà trọ cao cấp cao ráo, thoáng mát, sạch đẹp, thiết kế theo phong cách tây cổ điển. Diện tích sử dụng 26m2 có gác lững trần thạch cao, có bếp và tủ bếp. có vị trí đặt tủ lạnh và máy giặt. thiết bị nội thất cao cấp","36541","NhaTro/image_motel/312.jpg","Dưới 1 triệu","Khá"
"313","Nhà Trọ Nguyễn Thị Xuân Mai","Rất tốt","Địa chỉ: 151P/17, Khu Vực 1, Phường An Khánh, Quận Ninh Kiều, Phường An Khánh, Ninh Kiều, Cần Thơ","Ninh Kiều","3","DT: 20.00 m²","1500000","Phòng trọ đẹp, sạch sẽ, thoáng mát, yên tĩnh, đầy đủ tiện nghi có sẵn, bao gồm: tivi, máy lạnh, máy nước nóng, tủ quần áo","32145","NhaTro/image_motel/313.jpg","1 triệu - 2 triệu","Khá"
"314","Nhà Trọ Ace","Rất tốt","Địa chỉ: 40H4/7 Nguyễn Văn Cừ nối dài, Phường An Khánh, Ninh Kiều, Cần Thơ","Ninh Kiều","5","DT: 10.00 m²","1000000","Phòng 20m2 + có gác bê tông kiên cố 10m2. Có bếp + sàn nước + nhà vệ sinh rộng rãi trong phòng. Khuôn viên rộng rãi, thoáng mát, wifi tốc... Xem thêm ","45698","NhaTro/image_motel/314.jpg","Trên 2 triệu","Khá"
"315","Nhà Trọ Mã Đức Phát","Rất tốt","Địa chỉ: 95/71, Đường Nguyễn Việt Hồng, An Lạc, Ninh Kiều, Cần Thơ
","Ninh Kiều","0","DT: 15.00 m²","1000000","Cho thuê phòng trọ cao cấp ,đầy đủ tiện nghi tại đường trần phú ,tivi ,máy lạnh ,máy nước nóng ,tủ lạnh ,máy nước nóng ,tủ quần áo ,bàn ghế ,giường đôi ,free wifi ,","41203","NhaTro/image_motel/315.jpg","Trên 2 triệu","Khá"
"316","Nhà Trọ Quốc Kiên","Rất tốt","Địa chỉ: 54H1, Tổ 7, KV2, Đường Trần Nam Phú, Phường An Khánh, Ninh Kiều, Cần Thơ","Ninh Kiều","0","DT: 80.00 m²","800000","Phòng trọ cho thuê từ 1 -2 người ạ.. Mô tả qua hình ảnh các bạn nhé.","36541","NhaTro/image_motel/316.jpg","Dưới 1 triệu","Khá"
"317","nhà trọ Thành Tâm","Rất tốt","Địa chỉ: 27 Trần Chiên, Lê Bình, Cái Răng, Cần Thơ","Cái Răng","0","DT: 15.00 m²","1000000","Phòng trọ đẹp, sạch sẽ, thoáng mát, yên tĩnh, đầy đủ tiện nghi có sẵn, bao gồm: tivi, máy lạnh, máy nước nóng, tủ quần áo","32145","NhaTro/image_motel/317.jpg","Trên 2 triệu","Khá"
"318","Nhà Trọ 97/5-Ngô Quyền-Ninh Kiều-Cần Thơ","Rất tốt","Địa chỉ: 97/, 5 Đường Ngô Quyền, Tân An, Ninh Kiều, Cần Thơ","Ninh Kiều","4","DT: 22.00 m²","2000000","Phòng 20m2 + có gác bê tông kiên cố 10m2. Có bếp + sàn nước + nhà vệ sinh rộng rãi trong phòng. Khuôn viên rộng rãi, thoáng mát, wifi tốc... Xem thêm ","0","NhaTro/image_motel/318.jpg","Trên 2 triệu","Thấp"
"319","Nhà Trọ Trần Bình Minh","Rất tốt","Địa chỉ: 238 Đ. Trần Hưng Đạo, An Phú, Ninh Kiều, Cần Thơ","Ninh Kiều","5","DT: 15.00 m²","800000","Điện 3500...Nước 6000.","32145","NhaTro/image_motel/319.jpg","Dưới 1 triệu","Khá"
"320","Nhà trọ Hai Thìn 2","Rất tốt","Địa chỉ: Hẻm liên tổ 5-6, Đường Nguyễn Văn Linh, Phường An Khánh, Ninh Kiều, Cần Thơ","Ninh Kiều","5","DT: 16.00 m²","1000000","Cho thuê phòng trọ giá rẻ.điện 3000, nước 7000, khu yên tỉnh, sạch sẽ, thoáng mát, wifi miễn phí, phòng mới có gác lững, wc trong phòng, có sân phơi đồ, đậu xe...gần trường đại học khu 1, khu 2, cao đẳng, gần chợ,","45698","NhaTro/image_motel/320.jpg","Trên 2 triệu","Khá"
"321","Nhà Trọ Sinh Viên","Rất tốt","Địa chỉ: Hẻm 553, Hưng Lợi, Ninh Kiều, Cần Thơ","Ninh Kiều","0","DT: 20.00 m²","1000000","Cho thuê phòng trọ                                                                         Nhà có 4 phòng tro vừa mới xây, rông rãi thoáng mát có gác lửng và tolet trong thuân lơi. Giá điên 3k nươc 7k. Phù hơp cho sv và cnv thuê ở và làm việc","41203","NhaTro/image_motel/321.jpg","Trên 2 triệu","Khá"
"322","Nhà Trọ Miền Tây","Rất tốt","Địa chỉ: 509A Đường Nguyễn Văn Linh, Phường An Khánh, Bình Thủy","Bình Thủy","2","DT: 20.00 m²","1000000","CHO THUÊ PHÒNG TRỌ MỚI XÂY 100%,RẤT SẠCH ĐẸP, THOÁNG MÁT, YÊN TĨNH, AN NINH. GẦN CÁC TRƯỜNG CĐ, ĐH, SIÊU THỊ LOTTE, CHỢ AN KHÁNH. THÍCH HỢP CHO SINH VIÊN HOẶC HỘ GIA ĐÌNH.  DIỆN TÍCH SỬ DỤNG: 22m2, CÓ GÁC  GIÁ THUÊ: 1 TRIỆU/THÁNG  VUI LÒNG LIÊN HỆ...","11456","NhaTro/image_motel/322.jpg","Trên 2 triệu","Khá"
"323","Nhà trọ Tâm Minh","Rất tốt","Địa chỉ: 324 91B, Phường An Khánh, Ninh Kiều, Cần Thơ","Ninh Kiều","5","DT: 15.00 m²","1000000","Nhà trọ cao ráo, thoáng mát, sạch đẹp, thiết kế theo phong cách tây cổ điển. Diện tích sử dụng 26m2, có gác lửng đổ bê tông lót và dán toàn bộ gạch bạch mã chất lượng cao, trần thạch cao, có bếp và tủ bếp, có vị trí đặt","12589","NhaTro/image_motel/323.jpg","Trên 2 triệu","Khá"
"324","Nhà Trọ Chị Tài","Rất tốt","Địa chỉ: 2QP7+HH5, Xuân Khánh, Ninh Kiều, Cần Thơ","Ninh Kiều","5","DT: 0.00 m²","900000","Phòng trọ đẹp, sạch sẽ, thoáng mát, yên tĩnh, đầy đủ tiện nghi có sẵn, bao gồm: tivi, máy lạnh, máy nước nóng, tủ quần áo","0","NhaTro/image_motel/324.jpg","Dưới 1 triệu","Thấp"
"325","Nhà Trọ Trương Vĩnh Ân","Rất tốt","Địa chỉ: 45C4/2, Lê Lai, Phường Tân An, Quận Ninh Kiều, Thành Phố Cần Thơ, An Lạc, Ninh Kiều, Cần Th","Ninh Kiều","0","DT: 20.00 m²","300000","Cho thuê phòng trọ cao cấp ,đầy đủ tiện nghi tại đường trần phú ,tivi ,máy lạnh ,máy nước nóng ,tủ lạnh ,máy nước nóng ,tủ quần áo ,bàn ghế ,giường đôi ,free wifi ,","11110","NhaTro/image_motel/325.jpg","Dưới 1 triệu","Khá"
"326","Nhà Trọ Cô Hợp","Rất tốt","Địa chỉ: Nguyễn Văn Cừ nối dài, Phường An Khánh, Ninh Kiều, Cần Thơ
","Ninh Kiều","0","DT: 20.00 m²","800000","Nhà trọ cao cấp cao ráo, thoáng mát, sạch đẹp, thiết kế theo phong cách tây cổ điển. Diện tích sử dụng 26m2 có gác lững trần thạch cao, có bếp và tủ bếp. có vị trí đặt tủ lạnh và máy giặt. thiết bị nội thất cao cấp","0","NhaTro/image_motel/326.jpg","Dưới 1 triệu","Thấp"
"327","Nhà trọ Thanh Trúc","Rất tốt","Địa chỉ: 2Q83+4X2, Hưng Lợi, Ninh Kiều, Cần Thơ","Ninh Kiều","0","DT: 0.00 m²","600000","Phòng trọ đẹp, sạch sẽ, thoáng mát, yên tĩnh, đầy đủ tiện nghi có sẵn, bao gồm: tivi, máy lạnh, máy nước nóng, tủ quần áo","0","NhaTro/image_motel/327.jpg","Dưới 1 triệu","Thấp"
"328","Nhà Trọ Như Hạnh","Rất tốt","Địa chỉ: 53B Hẻm 6 Khu Vực 2, Phường An Khánh, Ninh Kiều, Cần Thơ
","Ninh Kiều","3","DT: 16.00 m²","450000","Phòng 20m2 + có gác bê tông kiên cố 10m2. Có bếp + sàn nước + nhà vệ sinh rộng rãi trong phòng. Khuôn viên rộng rãi, thoáng mát, wifi tốc... Xem thêm ","11456","NhaTro/image_motel/328.jpg","Dưới 1 triệu","Khá"
"329","MIDMOST Boutique Hostel","Rất tốt","Địa chỉ: 12/3 Đại lộ Hoà Bình, Tân An, Ninh Kiều, Cần Thơ 901700
","Ninh Kiều","5","DT: 15.00 m²","750000","Phòng trọ mới xây, điện 3k nước 9k","12589","NhaTro/image_motel/329.jpg","Dưới 1 triệu","Khá"
"330","Nhà Trọ Phương Trúc","Khá tốt","Địa chỉ: 368A, Nguyễn Văn Cừ Nối Dài, Phường An Khánh, Quận Ninh Kiều, Thành Phố Cần Thơ, An Bình, N","Bình Thủy","0","DT: 20.00 m²","1000000","Hỗ Trợ Giảm Giá 15% Vào Mùa DịchCho Thuê Phòng Trọ Cao Cấp","11456","NhaTro/image_motel/330.jpg","Trên 2 triệu","Khá"
"331","Nhà trọ anh Xuân","Rất tốt","Địa chỉ: Unnamed Road, Ninh Kiều, Cần Thơ","Ninh Kiều","0","DT: 15.00 m²","1200000","Với đầy đủ tiện nghi, phòng sạch sẽ:Có máy lạnh, tủ lạnh mini, TV, tủ quần","12589","NhaTro/image_motel/331.jpg","1 triệu - 2 triệu","Khá"
"332","Nhà trọ Hoàng Uyên","Trung bình","Địa chỉ: Trần Chiên, Lê Bình, Cái Răng, Cần Thơ","Cái Răng","5","DT: 20.00 m²","1000000","TRỢ GIÁ 10% KHI KHÁCH HÀNG KÝ HỢP ĐỒNG TRONG THÁNG 06","36541","NhaTro/image_motel/332.jpg","Trên 2 triệu","Khá"
"333","Nhà Trọ Thiên Hương","Trung bình","Địa chỉ: 13/67 Trần Vĩnh Kiết, Khu vực 1, P. An Bình, Q. Ninh Kiều, TP, Cần Thơ 900000","Ninh Kiều","2","DT: 15.00 m²","600000","Hiện tại tôi còn trống 1 phòng trọ cần cho thuê","32145","NhaTro/image_motel/333.jpg","Dưới 1 triệu","Khá"
"334","Nhà trọ Cô Hoàng","Trung bình","Địa chỉ: 12 Nguyễn Văn Cừ nối dài, Phường An Khánh, Ninh Kiều, Cần Thơ
","Ninh Kiều","5","DT: 25.00 m²","200000","Hiện tại mình còn trống một phòng trọ diện tích 20m2, gần bệnh viện trường học, gần chợ.","45698","NhaTro/image_motel/334.jpg","Dưới 1 triệu","Khá"
"335","Nhà Trọ Sinh Viên Hoàng Uyên","Rất tốt","Cái Răng, Cần Thơ","Cái Răng","5","DT: 25.00 m²","700000","Nhà trọ mới xây 100%,cho thuê phòng thoáng mát cao ráo, miễn phí wifi, không ở chung với chủ, giờ giấc thoải mái, có gác lửng, toilet riêng, bếp nấu","41203","NhaTro/image_motel/335.jpg","Dưới 1 triệu","Khá"
"336","Nhà trọ Diễm Thư","Rất tốt","Địa chỉ: Unnamed Road, Ninh Kiều, Cần Thơ","Ninh Kiều","0","DT: 16.00 m²","800000","Nhà chủ tại TP Cần Thơ còn trống 4 phòng cho thuê. Nhà mới xây đầu 2020, nội thất đầy đủ và đẹp. Phòng gọn gàng sang trọng full nội thất kiểu khách","36541","NhaTro/image_motel/336.jpg","Dưới 1 triệu","Khá"
"337","Nhà Trọ Kiều Hạnh 1 (Kieu Hanh Hostel 1)
","Rất tốt","Địa chỉ: Hẻm 1 Đ. Lý Tự Trọng, Tân An, Ninh Kiều, Cần Thơ
","Ninh Kiều","2","DT: 20.00 m²","1500000","nhà trọ sinh viên- Chỉ nhận sinh viên ở .- 900.000 phòng ( số lượng người ở : 1 phòng / 1 người )- điện 4.000- nước 10.000- khu vực trật tự","32145","NhaTro/image_motel/337.jpg","1 triệu - 2 triệu","Khá"
"338","Nhà Trọ Hoàng Quân","Rất tốt","Địa chỉ: Khu dân cư Hậu Thạnh Mỹ, Lê Bình, Cái Răng, Cần Thơ
","Cái Răng","1","DT: 250.00 m²","800000","Cho thuê nhà nguyên căn (diện tích 34m2 , không kể 8m2 gác).Điện, nước theo giá nhà nước.Khu dân cư an ninh, yên tĩnh, hiền hòa.Nhà sạch sẽ, có gác","0","NhaTro/image_motel/338.jpg","Dưới 1 triệu","Thấp"
"339","Nhà Trọ Tuấn Anh","Trung bình","Địa chỉ: 49 Trần Hoàng Na, Hưng Lợi, Ninh Kiều, Cần Thơ
","Ninh Kiều","3","DT: 20.00 m²","1500000","Dãy phòng trọ của mình còn một phòng trống do bạn sinh viên y dược mới trả, đã được sơn sửa lại mới","32145","NhaTro/image_motel/339.jpg","1 triệu - 2 triệu","Khá"
"340","Nhà Trọ Hải Tiến","Rất tốt","Địa chỉ: Làng Hoa Bà Bộ, Phường An Khánh, Ninh Kiều, Cần Thơ
","Ninh Kiều","5","DT: 20.00 m²","1000000","Nhà trọ mới xây, có gác lửng đúc, gạch ốp hết tường & trần ốp la phong. Rộng rãi, thoáng mát, sạch sẽ- Có tủ bếp, kệ chén & quạt treo tường","45698","NhaTro/image_motel/340.jpg","Trên 2 triệu","Khá"
"341","Nhà Trọ Khải Hoàng","Rất tốt","Địa chỉ: Hẻm 2 đường 3/2, Hưng Lợi, Ninh Kiều, Cần Thơ","Ninh Kiều","5","DT: 20.00 m²","1000000","Chính chủ cho thuê phòng giá 2,000,000 tr/tháng Diện tích 15m2Sạch sẽ, thoáng mát, đảm bảo an ninh tuyệt đối Ngay trung tâm, gần chợ","41203","NhaTro/image_motel/341.jpg","Trên 2 triệu","Khá"
"342","Nhà Trọ Ngọc Hạnh","Rất tốt","Địa chỉ: 306 Nguyễn Văn Cừ nối dài, Phường An Khánh, Ninh Kiều, Cần Thơ
","Ninh Kiều","5","DT: 16.00 m²","800000","Nhà dư ở, cần cho nhân viên văn phòng hoặc sinh viên Nữ thuê:- Phòng lầu 1: Diện tích: 5 x 8m (40m2), Có máy lạnh, nước nóng lạnh, Toilet trong nhà. Ban công","8011","NhaTro/image_motel/342.jpg","Dưới 1 triệu","Trung Bình"
"343","Nhà trọ sinh viên Đức Phát","Rất tốt","Địa chỉ: Trương Vĩnh Nguyên, Thường Thạnh, Cái Răng, Cần Thơ
","Cái Răng","4","DT: 42.00 m²","1000000","diện tích phòng 4m x 7m ngăn làm phòng ngủ và bếp, phòng được ốp gạch, WC trong phòngngười thuê có khu vực phơi đồ riêngphòng trọ sạch sẽ thoáng mát","165196","NhaTro/image_motel/343.jpg","Trên 2 triệu","Rất tốt"
"344","Nhà Trọ Sao Mai","Rất tốt","Địa chỉ: 146 Mậu Thân, An Phú, Ninh Kiều, Cần Thơ","Ninh Kiều","0","DT: 12.00 m²","2000000","Phòng rộng thoáng mát, an ninh tốt, wifi miễn phí. Thuận tiện đi lại, giờ giấc tự quản","54222","NhaTro/image_motel/344.jpg","Trên 2 triệu","Tốt"
"345","Nhà Trọ An Khánh","Trung bình","Địa chỉ: Hẻm cầu Xèo Lá, Xuân Khánh, Ninh Kiều, Cần Thơ","Ninh Kiều","5","DT: 20.00 m²","800000","Nhà trọ dành cho sinh viên giá ưu đãi. Phòng đôi như hộ gia đình gồm 2 phòng riêng biệt : *Phòng bếp + nhà vệ sinh tiện nghi rộng rãi","90362","NhaTro/image_motel/345.jpg","Dưới 1 triệu","Rất tốt"
"346","Nhà Trọ Kim Phượng","Khá tốt","Địa chỉ: 2Q83+5JX, Hưng Lợi, Ninh Kiều, Cần Thơ","Ninh Kiều","0","DT: 22.00 m²","1000000","Hiện tại mình còn trống 3 căn nhà trọ","67381","NhaTro/image_motel/346.png","Trên 2 triệu","Tốt"
"347","Nhà trọ Mỹ Luận","Rất tốt","Địa chỉ: 58 Đ. 3-2, Hưng Lợi, Ninh Kiều, Cần Thơ","Ninh Kiều","0","DT: 15.00 m²","1000000","Phòng trọ còn mới. Có máy lạnh mới, wifi miễn phí, sạch sẽ, an ninh và thoáng mát. Độ an ninh cao (camera 24/24 ). Giờ giấc tự do. Vị trí thuận lợi","20928","NhaTro/image_motel/347.jpg","Trên 2 triệu","Khá"
"348","Nhà Trọ Sinh Viên 331","Rất tốt","Địa chỉ: 331 Đường Nguyễn Văn Linh, Hưng Lợi, Ninh Kiều, Cần Thơ
","Ninh Kiều","0","DT: 16.00 m²","1000000","Do sinh viên đã hoàn thành chương trình học và về quê làm việc nên hiện tại phòng trọ đang có 2 phòng trống. 1 phòng thường và 1 phòng có thêm máy nước nóng","20910","NhaTro/image_motel/348.jpg","Trên 2 triệu","Khá"
"349","NHÀ TRỌ SINH VIÊN HỒNG PHÁT","Rất tốt","Địa chỉ: 2PGW+3W7, An Bình, Ninh Kiều, Cần Thơ","Ninh Kiều","3","DT: 20.00 m²","2700000","Cho thuê phòng trọ cách chợ 1p đi bộ, ngay trung tâm thành phố. Phòng ốp gạch sạch sẽ, toilet và bếp trong phòng, có sân rộng rãi (như hình)","74694","NhaTro/image_motel/349.jpg","Trên 2 triệu","Rất tốt"
"350","Nhà Trọ Bảy Trường","Rất tốt","Địa chỉ: 363 Tổ 3 Khu Vực 6, Hưng Lợi, Ninh Kiều, Cần Thơ","Ninh Kiều","4","DT: 20.00 m²","1000000","Mình cần cho thuê phòng trọ có gác lửng đổ bê tông sạch sẽ mới xây dựng","34712","NhaTro/image_motel/350.jpg","Trên 2 triệu","Khá"
"351","Nhà trọ Ngọc Thuận","Rất tốt","Địa chỉ: Hẻm 4, Phường An Khánh, Ninh Kiều, Cần Thơ","Ninh Kiều","0","DT: 15.00 m²","1200000","Nhà trọ thoáng mát yên tĩnh và giá rẻ, cáp mạng và điện nước đầy đủ, Wifi miễn phí, hẻm rộng trên 6m, nhà trọ gần trung tâm thành phố rất tiện","19291","NhaTro/image_motel/351.jpg","1 triệu - 2 triệu","Khá"
"352","Nhà Trọ Hồng Dân","Rất tốt","Địa chỉ: Khu dân cư Hậu Thạnh Mỹ, Lê Bình, Cái Răng, Cần Thơ
","Cái Răng","5","DT: 0.00 m²","1200000","Nhà trọ thoáng mát yên tĩnh và giá rẻ, cáp mạng và điện nước đầy đủ, Wifi miễn phí, hẻm rộng trên 6m, nhà trọ gần trung tâm thành phố rất tiện","93004","NhaTro/image_motel/352.jpg","1 triệu - 2 triệu","Rất tốt"
